sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_406_2043_1704_67.jpg,6.187666e-08,0.0011840397,2.1850094e-05,0.9987941,4.7515286e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_407_2030_1943_60.jpg,1.4110609e-08,5.3652025e-06,0.0008155644,0.99917907,8.271201e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_408_2032_1436_62.jpg,8.714509e-09,9.681279e-07,0.00084874156,0.9991503,8.6491e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_409_2027_2408_66.jpg,3.245921e-14,4.230681e-09,1.8240698e-08,1.0,9.997402e-13,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_40_230_3688_71.jpg,1.2839447e-09,1.0742032e-05,4.374341e-05,0.9999455,2.1204392e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_410_2052_482_73.jpg,5.2577914e-10,3.0996575e-06,0.00014519341,0.9998517,2.5561422e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_411_2074_707_72.jpg,3.6856174e-11,8.117366e-08,3.34504e-06,0.99999654,1.2141818e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_412_2085_2055_84.jpg,1.0415869e-10,2.1741926e-05,0.00010600308,0.9998722,1.4999424e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_413_2068_3464_57.jpg,1.261668e-10,3.2360674e-08,1.1373215e-06,0.9999988,7.299161e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_414_2071_2273_66.jpg,6.206802e-12,9.209766e-07,2.406678e-07,0.9999988,1.5832552e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_415_2077_2668_64.jpg,6.354411e-10,0.00012149279,1.6905666e-05,0.9998616,4.16681e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_416_2071_1870_52.jpg,7.8285704e-11,2.1384099e-06,1.2013847e-06,0.99999666,1.40666e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_417_2087_3283_53.jpg,9.257289e-10,5.2576343e-08,1.126589e-05,0.9999887,1.8069569e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_418_2109_319_74.jpg,3.943522e-11,2.8615316e-08,1.914937e-06,0.9999981,3.6268502e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_419_2088_2402_60.jpg,4.219435e-10,1.8584363e-07,1.746151e-05,0.99998236,4.3027686e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_41_224_1107_72.jpg,3.9663497e-14,3.7930253e-08,9.358489e-08,0.9999999,7.789063e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_420_2102_3732_65.jpg,1.7031969e-09,4.3066956e-07,1.7826098e-05,0.99998176,2.029502e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_421_2108_3050_77.jpg,1.0707407e-11,8.734138e-07,2.9672938e-07,0.9999988,1.8221254e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_422_2136_1805_114.jpg,5.03758e-12,1.9621625e-08,1.7942315e-09,1.0,1.1916113e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_423_2130_1972_81.jpg,1.7179838e-10,9.6825765e-08,4.015355e-06,0.99999595,4.40579e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_424_2130_2935_75.jpg,1.1960814e-14,6.0326904e-08,1.3379207e-07,0.99999976,2.5614037e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_425_2122_785_90.jpg,2.3155857e-11,2.9471707e-06,5.8066176e-05,0.99993896,1.5995913e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_426_2120_3409_55.jpg,2.0504572e-12,5.2259774e-09,7.0693346e-08,0.9999999,1.3697818e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_427_2130_2559_67.jpg,7.1582002e-12,3.2259206e-07,2.3611392e-06,0.99999726,5.679577e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_428_2127_1418_52.jpg,7.5473634e-11,3.3153217e-08,5.5898614e-08,0.9999999,2.0819143e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_429_2146_105_77.jpg,4.5039593e-12,1.0739651e-08,3.9107352e-08,1.0,4.1351096e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_42_229_685_54.jpg,1.0108834e-08,5.5764613e-05,0.00075398525,0.9991903,1.4976775e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_430_2143_3474_69.jpg,2.0231596e-11,4.4912884e-08,7.5396635e-08,0.9999999,1.3428915e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_431_2156_1551_73.jpg,1.6788249e-10,8.7492396e-07,4.6293762e-06,0.9999945,1.7876085e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_432_2160_1137_58.jpg,1.0014687e-10,2.7952558e-06,7.9725817e-07,0.9999964,1.6572606e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_433_2178_2147_104.jpg,2.9165362e-12,4.1725215e-08,8.864098e-06,0.99999106,5.1852668e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_434_2183_3054_78.jpg,3.2023467e-11,2.104176e-07,3.9308747e-05,0.9999604,1.598802e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_435_2164_1206_50.jpg,8.552321e-12,1.6942845e-08,2.0048521e-05,0.99998,1.2788843e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_436_2178_1077_53.jpg,4.274812e-10,2.348927e-06,3.5981313e-05,0.9999616,2.4523705e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_437_2181_438_64.jpg,2.2211213e-10,1.11549554e-07,1.5942386e-07,0.99999976,3.6697452e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_438_2185_514_68.jpg,3.950574e-12,9.40492e-09,1.1631954e-07,0.9999999,1.5503644e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_439_2194_1442_60.jpg,1.1755875e-09,2.2997407e-05,0.00043957905,0.99953747,2.1939839e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_43_287_3346_98.jpg,3.2336797e-10,3.1797022e-08,3.9406405e-06,0.99999607,1.8921782e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_440_2195_3385_62.jpg,3.711133e-12,4.3492446e-06,3.204692e-07,0.99999535,2.4580667e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_441_2220_2968_63.jpg,1.01380855e-10,1.8195704e-05,3.126747e-06,0.99997866,2.531304e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_442_2223_1376_69.jpg,1.336444e-10,1.1747236e-06,7.766153e-05,0.9999212,1.15266484e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_443_2251_2765_70.jpg,4.7301583e-08,1.8191242e-06,0.032989886,0.96700823,5.143328e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_444_2225_3980_64.jpg,6.6516883e-12,1.8305943e-07,1.3738232e-06,0.99999845,2.7030957e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_445_2243_293_74.jpg,9.0494064e-11,8.475741e-08,4.271486e-06,0.9999956,1.8317406e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_446_2219_1758_62.jpg,4.5432063e-09,1.38916685e-05,0.00063257356,0.9993536,1.2572099e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_447_2266_2033_105.jpg,2.1794198e-12,1.0814289e-05,8.119303e-08,0.99998915,5.305471e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_448_2263_695_60.jpg,4.694239e-10,0.00022296053,1.3911298e-08,0.999777,4.831597e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_449_2245_3473_63.jpg,3.936759e-11,8.337936e-07,9.728429e-07,0.9999982,9.567872e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_44_263_2574_82.jpg,1.1488259e-11,1.9851163e-09,2.945584e-07,0.99999976,7.3532985e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_450_2233_1875_53.jpg,4.0933848e-10,3.0653695e-07,0.00075548276,0.9992442,1.9885438e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_451_2255_2862_78.jpg,2.3522021e-11,6.025538e-07,3.832888e-06,0.9999956,2.1767678e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_452_2276_1093_104.jpg,2.1958035e-09,5.874141e-05,5.168968e-05,0.9998896,4.385842e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_453_2255_2127_60.jpg,8.2215723e-10,1.2570942e-07,9.040536e-07,0.9999989,4.7958317e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_454_2269_3804_75.jpg,4.5879784e-12,1.6721144e-06,1.7063204e-06,0.99999666,1.9906106e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_455_2265_1580_59.jpg,3.0200262e-13,5.2410627e-08,2.0272632e-06,0.999998,4.0848606e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_456_2273_1958_74.jpg,2.3787736e-08,0.0065853726,0.004975551,0.9884388,2.0311997e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_457_2284_1316_68.jpg,3.9186596e-10,1.0387873e-06,7.5598764e-05,0.99992335,2.9638383e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_458_2284_2995_89.jpg,2.0346322e-12,1.7233212e-07,1.7066528e-08,0.99999976,1.1992546e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_459_2273_3208_62.jpg,1.4448972e-11,3.0434535e-08,8.102821e-08,0.9999999,4.1427275e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_45_259_4015_64.jpg,5.008403e-11,2.0313567e-07,0.0004873655,0.99951243,1.219197e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_460_2276_2624_53.jpg,2.82719e-10,0.0012855474,4.3343303e-07,0.9987141,4.1300506e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_461_2276_3350_61.jpg,2.0004421e-12,3.3753153e-07,5.162245e-09,0.99999964,6.337452e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_462_2282_520_65.jpg,7.5586926e-11,3.358128e-07,2.0041804e-05,0.9999796,3.507042e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_463_2269_2502_54.jpg,2.2982505e-09,1.0786199e-05,2.0268224e-05,0.9999689,5.235542e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_464_2288_1522_55.jpg,5.668936e-12,2.0849136e-07,1.3831998e-05,0.99998593,6.192036e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_465_2284_1724_49.jpg,1.6510536e-10,2.7309034e-06,4.72124e-05,0.99995005,2.2756373e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_466_2303_456_63.jpg,3.6196737e-11,4.7359296e-07,2.2726329e-06,0.99999726,1.4182695e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_467_2305_2349_63.jpg,9.024666e-10,3.1502234e-06,0.0017156797,0.99828124,2.0362163e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_468_2302_2414_57.jpg,7.228458e-10,7.152609e-06,7.915107e-07,0.999992,2.2110233e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_469_2310_2247_53.jpg,1.8859965e-10,8.384314e-08,8.5053825e-06,0.9999914,2.0924023e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_46_273_2089_59.jpg,3.3557632e-10,6.208388e-08,0.00028736703,0.9997125,1.0554289e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_470_2317_1890_69.jpg,5.1115535e-11,3.5991656e-05,1.628279e-05,0.99994767,5.4824167e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_471_2328_1386_79.jpg,3.1172852e-11,2.4761268e-06,2.5599075e-08,0.9999975,3.3013334e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_472_2333_574_81.jpg,1.4558288e-09,1.4370469e-05,5.9834943e-05,0.99992573,1.8280082e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_473_2337_3403_92.jpg,9.771967e-14,3.481425e-07,4.315011e-06,0.99999535,2.8560299e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_474_2326_3972_59.jpg,1.3250308e-08,0.0009858507,4.817392e-05,0.99896586,6.9840375e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_475_2364_1753_79.jpg,1.6876354e-10,4.2657823e-07,6.0808503e-07,0.9999989,3.097566e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_476_2340_3215_62.jpg,8.871318e-10,4.040854e-06,0.00022145477,0.9997745,3.846026e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_477_2348_937_63.jpg,7.856082e-11,1.665192e-07,7.954626e-07,0.99999905,1.3737715e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_478_2345_1257_60.jpg,4.623859e-10,4.559901e-07,4.5345838e-05,0.9999542,6.60713e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_479_2355_854_60.jpg,3.7976875e-11,2.52828e-08,0.0008411518,0.99915886,7.3357764e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_47_289_2192_80.jpg,7.5345096e-13,2.931613e-07,7.532445e-08,0.99999964,9.665746e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_480_2365_1174_87.jpg,1.820107e-11,1.2501067e-07,2.5513098e-05,0.99997437,3.3698841e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_481_2367_1449_76.jpg,4.3675244e-10,4.7702147e-06,1.7833654e-05,0.99997735,2.470702e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_482_2383_3909_78.jpg,2.243943e-09,1.2689591e-05,6.721306e-05,0.9999201,9.581788e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_483_2357_2166_52.jpg,3.382227e-11,1.4519827e-08,2.1094245e-07,0.99999976,1.3965352e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_484_2379_409_59.jpg,6.956708e-12,7.504595e-09,1.0856882e-08,1.0,8.666222e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_485_2383_3702_57.jpg,3.090393e-10,1.4040292e-07,3.8181543e-06,0.99999607,2.1365298e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_486_2391_4033_65.jpg,1.0845886e-10,8.984322e-07,6.5367945e-05,0.9999337,4.9941753e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_487_2413_2487_92.jpg,3.8923383e-12,1.093899e-07,9.680121e-08,0.99999976,1.1607395e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_488_2391_494_54.jpg,1.924827e-10,1.1852846e-07,3.163096e-05,0.9999683,1.3335837e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_489_2398_2065_78.jpg,2.0604756e-11,2.6382668e-06,1.1826185e-06,0.9999962,5.2536286e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_48_278_920_58.jpg,8.450511e-11,9.522715e-08,0.0011350071,0.9988649,6.4127215e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_490_2409_237_58.jpg,3.284778e-10,1.9352387e-07,0.0001907613,0.9998091,6.038198e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_491_2411_3794_51.jpg,8.4226855e-11,3.0108968e-08,8.9646255e-06,0.99999106,1.1424512e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_492_2469_859_111.jpg,2.1733523e-10,4.455944e-06,6.707472e-06,0.9999888,8.4637847e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_493_2462_2899_72.jpg,1.996308e-10,1.1941857e-08,5.2460734e-07,0.9999994,6.8542644e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_494_2504_3266_137.jpg,1.9578103e-11,0.00022575747,1.3963927e-07,0.99977416,4.4069662e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_495_2447_2011_63.jpg,4.5477042e-10,1.9461888e-07,0.00037722514,0.9996226,2.939655e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_496_2462_2323_63.jpg,1.6618867e-10,3.8485183e-07,6.10561e-06,0.99999356,2.8192432e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_497_2470_2574_55.jpg,1.6783246e-14,8.590762e-09,8.40882e-09,1.0,8.760587e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_498_2479_3531_68.jpg,1.7836664e-11,6.145033e-07,3.898912e-05,0.9999604,4.8218374e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_499_2512_627_106.jpg,1.352824e-11,2.647999e-07,2.591374e-07,0.9999995,1.6512423e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_49_314_347_82.jpg,4.083672e-09,6.2197165e-07,0.00057169225,0.9994276,1.8554623e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_4_60_3749_66.jpg,7.86604e-12,1.0169226e-07,3.9151008e-08,0.9999999,4.599388e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_500_2476_2162_65.jpg,1.5636704e-11,8.1811334e-07,8.161149e-08,0.99999905,5.056542e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_501_2496_391_70.jpg,7.895463e-11,7.589641e-09,1.8166451e-06,0.9999982,2.557286e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_502_2501_1957_71.jpg,4.2247757e-11,4.0707328e-06,2.2281592e-05,0.99997365,1.5851358e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_503_2527_3742_71.jpg,3.6000313e-12,3.6703568e-08,8.703042e-09,1.0,8.890136e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_504_2512_3448_54.jpg,8.7310664e-10,8.669421e-06,2.4103712e-05,0.9999672,1.6415808e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_505_2521_1859_69.jpg,1.939687e-09,5.8080345e-06,7.1689497e-06,0.999987,8.713426e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_506_2520_2810_61.jpg,2.945636e-08,2.7162376e-05,0.00096914236,0.9990037,1.4128571e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_507_2556_2035_96.jpg,8.436829e-12,2.4331182e-08,1.3652229e-06,0.99999857,7.6878237e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_508_2556_2560_80.jpg,2.7105358e-12,1.5053309e-06,2.2079776e-06,0.9999963,1.3215309e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_509_2577_234_96.jpg,1.1041091e-11,1.7158885e-07,2.522467e-07,0.9999995,8.545949e-12,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_50_284_1014_62.jpg,4.377334e-10,1.1035337e-05,5.8818518e-05,0.99993014,2.2740314e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_510_2549_1774_59.jpg,4.2483482e-11,3.9077036e-06,1.0779215e-06,0.999995,4.9598405e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_511_2584_3572_82.jpg,4.1729285e-12,1.3359104e-07,8.2102326e-07,0.99999905,2.376091e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_512_2575_786_67.jpg,3.776247e-12,3.6258945e-07,7.806775e-08,0.9999995,1.3121326e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_513_2565_1303_47.jpg,1.6346673e-06,0.06541811,1.663482e-05,0.93456334,2.6642542e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_514_2570_378_54.jpg,8.676274e-09,1.1832501e-06,9.6234086e-05,0.9999026,4.140875e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_515_2621_2691_92.jpg,5.6316177e-11,4.24248e-07,3.4886142e-07,0.9999993,2.7579001e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_516_2597_3172_73.jpg,4.2573875e-11,0.00012499468,1.3389908e-06,0.99987364,2.6074751e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_517_2595_519_64.jpg,2.6092353e-09,9.381578e-07,0.00092832075,0.99907076,2.9493177e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_518_2594_867_64.jpg,1.3727816e-11,7.5701023e-06,3.9800565e-07,0.999992,1.2535901e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_519_2604_322_70.jpg,7.282501e-10,1.5246782e-06,1.9372745e-05,0.99997914,1.90413e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_51_285_1089_60.jpg,3.5994155e-10,0.0001972449,1.680848e-05,0.99978596,4.009486e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_520_2596_1924_68.jpg,3.622251e-10,5.4809135e-08,6.57619e-05,0.9999342,9.906014e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_521_2657_1544_135.jpg,2.3380744e-11,9.4657634e-07,0.00025219924,0.99974686,1.8652129e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-36.jpg\grade_3_36_522_2613_2152_64.jpg,3.1542446e-11,7.053001e-08,0.0013261023,0.9986738,1.8905777e-09,3
